uniqueID,spectrumID,name,asteroid classes,slope,sampleID,pca_1,pca_2,pca_3,pca_4,pca_5,General Type,Type 1,subtype,metbull type,clan subtype,class subtype
MT-D2M-253-A-BKR1MT253A,BKR1MT253A,PCA 02066,V-type,0.0080,MT-D2M-253-A,-0.1322,0.6058,0.0348,-0.0538,0.0996,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-253-A-C1MT253A,C1MT253A,PCA 02066,V-type,0.0077,MT-D2M-253-A,-0.1976,0.6324,0.0287,-0.0477,0.1150,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-254-A-BKR1MT254A,BKR1MT254A,PRA 04401,Sr-type,0.0885,MT-D2M-254-A,-0.3399,0.3249,-0.1155,-0.0071,0.0636,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-254-A-C1MT254A,C1MT254A,PRA 04401,Sr-type,0.0882,MT-D2M-254-A,-0.3525,0.3334,-0.1173,-0.0060,0.0668,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-255-A-BKR1MT255A,BKR1MT255A,QUE 94200,V-type,-0.0057,MT-D2M-255-A,0.2574,1.1136,-0.2485,-0.0814,0.0828,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-255-A-C1MT255A,C1MT255A,QUE 94200,V-type,-0.0051,MT-D2M-255-A,0.2312,1.1313,-0.2470,-0.0832,0.0977,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-256-A-BKR1MT256A,BKR1MT256A,QUE 97001,V-type,-0.0129,MT-D2M-256-A,0.1702,1.0834,-0.2634,-0.0645,0.0723,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-256-A-C1MT256A,C1MT256A,QUE 97001,V-type,-0.0121,MT-D2M-256-A,0.1419,1.1025,-0.2606,-0.0679,0.0899,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-257-A-BKR1MT257A,BKR1MT257A,QUE 97002,V-type,0.0653,MT-D2M-257-A,0.3379,0.5348,0.0254,0.0918,-0.0570,Rock,Achondrite,Howardite,Eucrite-pmict,HED,HED
MT-D2M-257-A-C1MT257A,C1MT257A,QUE 97002,V-type,0.0652,MT-D2M-257-A,0.3283,0.5450,0.0241,0.0915,-0.0552,Rock,Achondrite,Howardite,Eucrite-pmict,HED,HED
MT-D2M-258-A-BKR1MT258A,BKR1MT258A,SAN 03472,V-type,0.0263,MT-D2M-258-A,0.8433,0.7827,-0.0160,-0.1558,0.1007,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-D2M-258-A-C1MT258A,C1MT258A,SAN 03472,V-type,0.0253,MT-D2M-258-A,0.7288,0.8204,-0.0243,-0.1448,0.1230,Rock,Achondrite,Howardite,Howardite,HED,HED
MT-DTB-007-LAMT07,LAMT07,Ourique,Sq-type,0.0058,MT-DTB-007,-0.2850,0.1865,-0.0499,-0.0448,0.0371,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MT-DTB-008-C1MT07,C1MT07,Ourique,Sq-type,0.0053,MT-DTB-008,-0.3011,0.1958,-0.0490,-0.0463,0.0442,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MT-DTB-008-C1MT08,C1MT08,Ourique,Q-type,-0.0821,MT-DTB-008,-0.5940,0.3868,0.0044,-0.0610,0.0037,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MT-DTB-008-LAMT08,LAMT08,Ourique,Q-type,-0.0822,MT-DTB-008,-0.5791,0.3764,0.0023,-0.0598,-0.0064,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MT-DTB-057-C1MT57,C1MT57,Portales Valley,O-type__Q-type,0.1019,MT-DTB-057,-0.7717,0.5043,0.0382,-0.0011,0.0538,Rock,Ordinary Chondrite,H,H6,H-L-LL,OC
MT-EKT-015-C1MT15,C1MT15,EET96010,K-type__Xe-type,-0.0063,MT-EKT-015,-0.4924,0.0020,-0.0652,-0.1768,0.0496,Rock,Carbonaceous Chondrite,CV3,CM2,CM-CO,CC
MT-EKT-015-C2MT15,C2MT15,EET96010,K-type__Xe-type,0.0161,MT-EKT-015,-0.4158,-0.0285,-0.0728,-0.1564,0.0661,Rock,Carbonaceous Chondrite,CV3,CM2,CM-CO,CC
MT-EKT-015-LAMT15,LAMT15,EET96010,Cgh-type__Cg-type__Xk-type__Xn-type,0.0144,MT-EKT-015,-0.4806,0.0002,-0.0805,-0.1424,0.0809,Rock,Carbonaceous Chondrite,CV3,CM2,CM-CO,CC
MT-EKT-016-C1MT16,C1MT16,ALHA81003,B-type,-0.0766,MT-EKT-016,-0.7069,0.1035,-0.0763,-0.0391,-0.0275,Rock,Carbonaceous Chondrite,CV3,CV3-an,CV-CK,CC
MT-EKT-016-C2MT16,C2MT16,ALHA81003,B-type,-0.0579,MT-EKT-016,-0.6569,0.0824,-0.0957,-0.0226,-0.0081,Rock,Carbonaceous Chondrite,CV3,CV3-an,CV-CK,CC
MT-EKT-016-LAMT16,LAMT16,ALHA81003,B-type,-0.0582,MT-EKT-016,-0.6532,0.0801,-0.0977,-0.0201,-0.0134,Rock,Carbonaceous Chondrite,CV3,CV3-an,CV-CK,CC
MT-EKT-017-C1MT17,C1MT17,LEW85332,L-type__Xe-type,0.4087,MT-EKT-017,0.8768,-0.4059,0.2026,-0.2530,0.1251,Rock,Carbonaceous Chondrite,C3 Ungrouped,C3-ung,CC,CC
MT-EKT-017-C2MT17,C2MT17,LEW85332,Sw-type,0.5299,MT-EKT-017,0.7157,-0.3295,0.2276,-0.2082,0.1537,Rock,Carbonaceous Chondrite,C3 Ungrouped,C3-ung,CC,CC
MT-EKT-017-LAMT17,LAMT17,LEW85332,Sw-type,0.5281,MT-EKT-017,0.6957,-0.3124,0.2365,-0.2180,0.1738,Rock,Carbonaceous Chondrite,C3 Ungrouped,C3-ung,CC,CC
MT-GKB-009-C1MT09,C1MT09,NWA 1463,X-type__Xk-type__Xe-type__C-type__Xn-type,0.2027,MT-GKB-009,1.0491,-0.4461,0.1418,-0.4158,0.1295,Rock,Achondrite,Primitive Achondrite Winonaite,Winonaite,WIN-IAB-II,Iron
MT-HYM-028-C1MT28,C1MT28,MAC 02522,V-type,0.0219,MT-HYM-028,0.1567,0.7786,0.6235,0.3887,-0.0714,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-unbr,HED,HED
MT-HYM-029-C1MT29,C1MT29,EET 87520,V-type,-0.0464,MT-HYM-029,-0.2563,1.1728,0.3044,0.2394,-0.0545,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-Mg rich,HED,HED
MT-HYM-030-BKR1MT030,BKR1MT030,ALHA81001,V-type,0.0879,MT-HYM-030,0.5367,0.3615,-0.0662,0.1783,-0.0902,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-unbr,HED,HED
MT-HYM-030-C1MT30,C1MT30,ALHA81001,V-type,0.0884,MT-HYM-030,0.5425,0.3675,-0.0666,0.1764,-0.0899,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-unbr,HED,HED
MT-HYM-031-C1MT31,C1MT31,PCA 91078,V-type,0.0165,MT-HYM-031,1.3754,1.1034,0.3493,0.6657,-0.2795,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-unbr,HED,HED
MT-HYM-032-C1MT32,C1MT32,BTN 00300,V-type,-0.1427,MT-HYM-032,-0.5294,1.7489,0.6045,-0.1440,-0.0577,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-unbr,HED,HED
MT-HYM-033-C1MT33,C1MT33,MET 01081,V-type,0.0265,MT-HYM-033,0.3268,1.2248,0.3938,0.0299,-0.1335,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-unbr,HED,HED
MT-HYM-034-C1MT34,C1MT34,GRA 98098,V-type,0.0172,MT-HYM-034,0.3196,1.3372,0.5446,-0.0726,-0.0660,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-unbr,HED,HED
MT-HYM-035-C1MT35,C1MT35,Chervony Kut,V-type,-0.0158,MT-HYM-035,1.2011,1.0051,0.0689,0.3216,-0.1881,Rock,Achondrite,Basaltic HED Eucrite,Eucrite-mmict,HED,HED
MT-HYM-075-C1MT75,C1MT75,Hamlet,Sq-type,0.1005,MT-HYM-075,-0.2797,0.1247,0.0976,-0.0367,0.0235,Rock,Ordinary Chondrite,LL4,LL4,H-L-LL,OC
MT-HYM-076-C1MT76,C1MT76,Witsand Farm,Sq-type,0.0964,MT-HYM-076,-0.1924,0.0576,0.1501,-0.0577,0.0343,Rock,Ordinary Chondrite,LL4,LL4,H-L-LL,OC
MT-HYM-077-C1MT77,C1MT77,Aldsworth,Sq-type,0.0699,MT-HYM-077,-0.2581,0.1135,0.0808,-0.0585,0.0240,Rock,Ordinary Chondrite,LL5,LL5,H-L-LL,OC
MT-HYM-078-C1MT78,C1MT78,Alta'ameem,Q-type,0.0423,MT-HYM-078,-0.7966,0.3804,0.0861,0.0211,-0.0104,Rock,Ordinary Chondrite,LL5,LL5,H-L-LL,OC
MT-HYM-079-C1MT79,C1MT79,Paragould,Q-type,0.0086,MT-HYM-079,-0.6429,0.2209,0.0168,-0.0309,0.0150,Rock,Ordinary Chondrite,LL5,LL5,H-L-LL,OC
MT-HYM-080-C1MT80,C1MT80,Tuxtuac,Q-type,0.1319,MT-HYM-080,-0.8511,0.3663,0.3275,-0.0355,0.0007,Rock,Ordinary Chondrite,LL5,LL5,H-L-LL,OC
MT-HYM-081-C1MT81,C1MT81,Blackwell,S-type,0.2131,MT-HYM-081,0.6475,-0.2310,0.2075,-0.2418,0.1281,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MT-HYM-082-C1MT82,C1MT82,Cilimus,Q-type,0.0954,MT-HYM-082,-0.5558,0.2558,0.0050,-0.0691,0.0578,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MT-HYM-083-C1MT83,C1MT83,Benares (a),Sq-type,0.0914,MT-HYM-083,-0.4102,0.1778,0.1231,0.0338,-0.0436,Rock,Ordinary Chondrite,LL4,LL4,H-L-LL,OC
MT-HYM-084-C1MT84,C1MT84,Ausson,Q-type,0.0058,MT-HYM-084,-0.3900,0.3488,-0.0664,-0.0055,0.0192,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MT-HYM-085-C1MT85,C1MT85,Olivenza,Q-type,0.0345,MT-HYM-085,-0.7781,0.3407,0.1477,0.0295,-0.0330,Rock,Ordinary Chondrite,LL5,LL5,H-L-LL,OC
MT-JLB-111-A-C1MT111A,C1MT111A,Goalpara,L-type__Xe-type,-0.0386,MT-JLB-111-A,0.2615,-0.3804,-0.0346,-0.3980,-0.0174,Rock,Achondrite,Ureilite,Ureilite,URE,URE
MT-JLB-111-B-BIR1MT111B,BIR1MT111B,Goalpara,X-type,-0.0218,MT-JLB-111-B,-0.2796,0.2737,0.1376,0.0309,0.0129,Rock,Achondrite,Ureilite,Ureilite,URE,URE
MT-JLB-111-B-BKR1MT111B,BKR1MT111B,Goalpara,L-type__Xe-type,0.0198,MT-JLB-111-B,0.1682,-0.3902,-0.0742,-0.3333,-0.0562,Rock,Achondrite,Ureilite,Ureilite,URE,URE
MT-JMS-086-BKR1MT086,BKR1MT086,GRA 06129,indeterminate,0.1746,MT-JMS-086,0.0368,-0.1672,0.2559,-0.2630,0.2080,Rock,Achondrite,Ungrouped Sodic Anorthosite,Achondrite-ung,PA,PA
MT-JMS-086-C1MT86,C1MT86,GRA 06129,indeterminate,0.1687,MT-JMS-086,-0.1128,-0.1028,0.2377,-0.2397,0.2361,Rock,Achondrite,Ungrouped Sodic Anorthosite,Achondrite-ung,PA,PA
MT-JMS-087-BKR1MT087,BKR1MT087,GRA 06128,L-type__Xe-type,0.2198,MT-JMS-087,0.9263,-0.4196,0.2893,-0.3705,0.2908,Rock,Achondrite,Ungrouped Sodic Anorthosite,Achondrite-ung,PA,PA
MT-JMS-087-C1MT87,C1MT87,GRA 06128,L-type__Xe-type,0.2117,MT-JMS-087,0.7253,-0.3354,0.2689,-0.3416,0.3239,Rock,Achondrite,Ungrouped Sodic Anorthosite,Achondrite-ung,PA,PA
